session_id,image_path,image_group,frame_id,detection_id,source_type,class_id,class_name,confidence,old_status,new_status,old_reject_reason,new_reject_reason,original_class_id,original_class_name,new_class_id,new_class_name,corrected_class_id,corrected_class_name,class_corrected_by_color,correction_reason,color_correction_score,review_candidate,review_reason,mask_density,mask_area,box_area,red_ratio,orange_ratio,warm_ratio,green_yellow_ratio,bbox_x,bbox_y,bbox_w,bbox_h,promoted_by_policy,promotion_reason,heuristic_type,anchor_detection_id,anchor_bunch_class,anchor_bunch_confidence,child_detection_ids,child_count,weak_child_count,strong_child_count,weighted_child_count,ripe_evidence_score,unripe_evidence_score,dominant_maturity,heuristic_score,bbox_source
session_20260630_103628,images_ok_raw/ok_20260630_103650_000009.jpg,images_ok_raw,9,1,model,2,unripe,0.803174,weak,review,weak/noise conf 0.80<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.760234,16640.0,19923.667969,0.0,0.0,0.0,1.0,1073.03125,316.8125,145.03125,137.375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103653_000011.jpg,images_ok_raw,11,1,model,2,unripe,0.805633,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.630556,14528.0,19916.494141,0.0,0.0,0.0,0.991453,134.6875,295.109375,145.625,136.765625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103654_000012.jpg,images_ok_raw,12,5,model,2,unripe,0.809277,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.597222,2752.0,3066.18457,0.0,0.0,0.0,0.973684,446.8125,222.90625,59.71875,51.34375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103654_000012.jpg,images_ok_raw,12,9,model,1,ripe,0.764889,weak,review,weak/noise conf 0.76<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.733333,4224.0,4356.371582,0.865385,0.019231,0.884615,0.019231,1046.09375,543.625,73.1875,59.523438,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103655_000013.jpg,images_ok_raw,13,4,model,2,unripe,0.818738,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.6,4992.0,6507.451172,0.0,0.134328,0.134328,0.895522,118.09375,143.1875,70.78125,91.9375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103655_000013.jpg,images_ok_raw,13,5,model,2,unripe,0.817577,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.722222,3328.0,3649.368164,0.0,0.0,0.0,1.0,105.203125,268.625,60.546875,60.273438,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103656_000014.jpg,images_ok_raw,14,3,model,2,unripe,0.811677,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.625,2240.0,2824.115723,0.0,0.0,0.0,1.0,152.539062,235.46875,59.367188,47.570312,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103657_000015.jpg,images_ok_raw,15,1,model,2,unripe,0.836555,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.765432,3968.0,3822.265625,0.0,0.0,0.0,1.0,117.1875,247.8125,61.15625,62.5,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103657_000015.jpg,images_ok_raw,15,2,model,2,unripe,0.834406,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.708333,3264.0,3705.380127,0.0,0.0,0.0,1.0,107.96875,306.734375,63.390625,58.453125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103657_000015.jpg,images_ok_raw,15,4,model,2,unripe,0.812868,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.634921,2560.0,3062.573242,0.0,0.0,0.0,1.0,163.703125,217.8125,61.328125,49.9375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103658_000016.jpg,images_ok_raw,16,4,model,2,unripe,0.818738,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.546875,2240.0,2867.606445,0.0,0.2,0.2,0.9,85.75,149.21875,54.890625,52.242188,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103700_000017.jpg,images_ok_raw,17,1,model,2,unripe,0.830042,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.61039,3008.0,3425.618164,0.0,0.0,0.0,1.0,1063.0,445.671875,73.71875,46.46875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103700_000017.jpg,images_ok_raw,17,2,model,1,ripe,0.799442,weak,review,weak/noise conf 0.80<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.652778,3008.0,3517.255371,0.857143,0.0,0.857143,0.0,441.59375,331.3125,64.796875,54.28125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103701_000018.jpg,images_ok_raw,18,1,model,2,unripe,0.821044,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.649351,3200.0,3719.638184,0.0,0.0,0.0,1.0,1094.9375,644.820312,76.3125,48.742188,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103708_000019.jpg,images_ok_raw,19,1,model,2,unripe,0.846959,weak,review,weak/noise conf 0.85<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.676768,4288.0,5188.069336,0.0,0.0,0.0,1.0,481.28125,469.0,66.59375,77.90625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103709_000020.jpg,images_ok_raw,20,2,model,2,unripe,0.811677,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.758333,5824.0,6851.355469,0.0,0.0,0.0,1.0,664.609375,487.25,78.078125,87.75,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103711_000022.jpg,images_ok_raw,22,3,model,1,ripe,0.769078,weak,review,weak/noise conf 0.77<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.476923,5952.0,10741.316406,0.945652,0.01087,0.956522,0.0,698.1875,301.914062,113.1875,94.898438,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103715_000026.jpg,images_ok_raw,26,3,model,1,ripe,0.783988,weak,review,weak/noise conf 0.78<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.46875,10560.0,20156.103516,0.975758,0.006061,0.981818,0.0,707.875,481.25,167.53125,120.3125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103718_000029.jpg,images_ok_raw,29,1,model,2,unripe,0.806853,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.809524,3264.0,3697.040771,0.0,0.0,0.0,1.0,978.21875,489.90625,68.742188,53.78125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103718_000029.jpg,images_ok_raw,29,2,model,1,ripe,0.787931,weak,review,weak/noise conf 0.79<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.753846,6272.0,7304.353516,1.0,0.0,1.0,0.0,200.59375,265.648438,103.09375,70.851562,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103720_000030.jpg,images_ok_raw,30,1,model,2,unripe,0.840784,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.6125,3136.0,3889.682617,0.0,0.0,0.0,1.0,686.96875,292.6875,67.8125,57.359375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103720_000030.jpg,images_ok_raw,30,2,model,2,unripe,0.801936,weak,review,weak/noise conf 0.80<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.680556,3136.0,3331.244873,0.0,0.0,0.0,0.977273,726.71875,341.109375,61.671875,54.015625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103721_000031.jpg,images_ok_raw,31,0,model,2,unripe,0.849971,weak,review,weak/noise conf 0.85<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.555556,2560.0,3260.632324,0.0,0.0,0.0,1.0,630.8125,285.40625,59.453125,54.84375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103721_000031.jpg,images_ok_raw,31,1,model,2,unripe,0.833324,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.694444,3200.0,3927.048828,0.0,0.0,0.0,1.0,576.15625,291.84375,68.046875,57.710938,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103722_000032.jpg,images_ok_raw,32,1,model,2,unripe,0.82671,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.625,2560.0,3309.824707,0.0,0.0,0.0,1.0,603.09375,313.40625,59.203125,55.90625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103722_000032.jpg,images_ok_raw,32,2,model,2,unripe,0.811677,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.6375,3264.0,3967.036377,0.0,0.0,0.0,1.0,469.25,332.765625,74.171875,53.484375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103723_000033.jpg,images_ok_raw,33,3,model,2,unripe,0.822188,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.625,2880.0,3488.071289,0.0,0.0,0.0,1.0,355.65625,422.921875,63.4375,54.984375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103723_000033.jpg,images_ok_raw,33,4,model,2,unripe,0.805633,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.567901,2944.0,3842.468262,0.0,0.0,0.0,1.0,426.0,558.5625,65.578125,58.59375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103724_000034.jpg,images_ok_raw,34,3,model,2,unripe,0.837621,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.675,5184.0,6255.863281,0.0,0.0,0.0,0.982143,243.5625,413.25,92.125,67.90625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103724_000034.jpg,images_ok_raw,34,4,model,2,unripe,0.834406,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.6625,3392.0,4388.183594,0.0,0.0,0.0,1.0,297.84375,467.875,74.21875,59.125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103726_000036.jpg,images_ok_raw,36,1,model,2,unripe,0.848973,weak,review,weak/noise conf 0.85<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.634615,6336.0,8771.854492,0.0,0.0,0.0,1.0,396.0,544.90625,91.34375,96.03125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103726_000036.jpg,images_ok_raw,36,2,model,2,unripe,0.840784,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.766667,8832.0,10193.234375,0.0,0.0,0.0,1.0,424.0625,631.9375,115.75,88.0625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103727_000037.jpg,images_ok_raw,37,6,model,2,unripe,0.849971,weak,review,weak/noise conf 0.85<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.611111,3520.0,4575.118164,0.0,0.0,0.0,1.0,369.125,493.46875,66.15625,69.15625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103728_000038.jpg,images_ok_raw,38,4,model,2,unripe,0.816406,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.793651,3200.0,3116.539551,0.0,0.0,0.0,1.0,212.015625,506.6875,65.171875,47.820312,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103729_000039.jpg,images_ok_raw,39,3,model,2,unripe,0.841828,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.688889,3968.0,4350.038086,0.0,0.0,0.0,1.0,157.46875,198.25,72.9375,59.640625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103729_000039.jpg,images_ok_raw,39,4,model,2,unripe,0.836555,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.565657,3584.0,4704.803711,0.0,0.0,0.0,1.0,78.65625,141.671875,76.171875,61.765625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103729_000039.jpg,images_ok_raw,39,5,model,2,unripe,0.800692,weak,review,weak/noise conf 0.80<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.686869,4352.0,5465.810547,0.0,0.0,0.0,1.0,158.15625,282.59375,80.9375,67.53125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103734_000040.jpg,images_ok_raw,40,0,model,2,unripe,0.847969,weak,review,weak/noise conf 0.85<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.633333,3648.0,4928.560059,0.0,0.0,0.0,1.0,668.71875,264.09375,69.203125,71.21875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103751_000041.jpg,images_ok_raw,41,2,model,1,ripe,0.763481,weak,review,weak/noise conf 0.76<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.661538,5504.0,6951.75,0.965116,0.011628,0.976744,0.0,564.46875,229.53125,74.75,93.0,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103753_000043.jpg,images_ok_raw,43,3,model,1,ripe,0.796925,weak,review,weak/noise conf 0.80<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.605536,11200.0,15986.191406,0.790419,0.107784,0.898204,0.08982,655.6875,372.125,125.9375,126.9375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103755_000045.jpg,images_ok_raw,45,2,model,1,ripe,0.775945,weak,review,weak/noise conf 0.78<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.639706,11136.0,15040.703125,0.760736,0.116564,0.877301,0.104294,1034.375,374.96875,122.5,122.78125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103757_000047.jpg,images_ok_raw,47,6,model,1,ripe,0.798187,weak,review,weak/noise conf 0.80<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.674107,9664.0,12135.498047,0.441379,0.393103,0.834483,0.268966,668.1875,437.75,123.28125,98.4375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103758_000048.jpg,images_ok_raw,48,3,model,1,ripe,0.766291,weak,review,weak/noise conf 0.77<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.766234,7552.0,9041.828125,0.991525,0.008475,1.0,0.0,345.25,221.28125,85.25,106.0625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103759_000049.jpg,images_ok_raw,49,3,model,1,ripe,0.798187,weak,review,weak/noise conf 0.80<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.698225,7552.0,9619.210938,0.966102,0.016949,0.983051,0.0,120.0625,362.3125,97.75,98.40625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103802_000050.jpg,images_ok_raw,50,2,model,1,ripe,0.791821,weak,review,weak/noise conf 0.79<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.684028,12608.0,16511.304688,0.915344,0.047619,0.962963,0.0,711.875,41.9375,135.546875,121.8125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103803_000051.jpg,images_ok_raw,51,3,model,1,ripe,0.793106,weak,review,weak/noise conf 0.79<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.714286,7680.0,8916.777344,0.915254,0.050847,0.966102,0.0,753.109375,118.5,107.390625,83.03125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103805_000052.jpg,images_ok_raw,52,4,model,2,unripe,0.818738,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.755556,4352.0,5574.639648,0.0,0.0,0.0,1.0,1001.265625,384.5,78.671875,70.859375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103805_000052.jpg,images_ok_raw,52,5,model,2,unripe,0.804406,weak,review,weak/noise conf 0.80<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.5625,2304.0,2642.782227,0.030303,0.030303,0.060606,0.939394,956.0625,351.90625,53.96875,48.96875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103809_000053.jpg,images_ok_raw,53,0,model,1,ripe,0.787931,weak,review,weak/noise conf 0.79<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.6875,9152.0,12280.543945,0.81203,0.150376,0.962406,0.0,633.5625,364.21875,101.78125,120.65625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103813_000056.jpg,images_ok_raw,56,0,model,2,unripe,0.848973,weak,review,weak/noise conf 0.85<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.6875,3520.0,4330.584961,0.0,0.654545,0.654545,0.763636,817.5,488.546875,74.046875,58.484375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103835_000058.jpg,images_ok_raw,58,0,model,2,unripe,0.848973,weak,review,weak/noise conf 0.85<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.686869,4352.0,5337.441406,0.0,0.0,0.0,0.980769,453.734375,496.171875,61.515625,86.765625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103836_000059.jpg,images_ok_raw,59,0,model,1,ripe,0.766291,weak,review,weak/noise conf 0.77<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.710744,5504.0,6543.140625,0.988095,0.0,0.988095,0.0,465.96875,342.75,85.53125,76.5,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103837_000060.jpg,images_ok_raw,60,5,model,1,ripe,0.785308,weak,review,weak/noise conf 0.79<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.740741,5120.0,5900.354492,0.805556,0.166667,0.972222,0.027778,792.5625,254.953125,70.046875,84.234375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103844_000067.jpg,images_ok_raw,67,3,model,2,unripe,0.844924,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.696833,9856.0,12062.695312,0.0,0.0,0.0,1.0,943.6875,240.375,91.90625,131.25,False,,,,,,,,,,,,,,,
