session_id,image_path,image_group,frame_id,detection_id,source_type,class_id,class_name,confidence,old_status,new_status,old_reject_reason,new_reject_reason,original_class_id,original_class_name,new_class_id,new_class_name,corrected_class_id,corrected_class_name,class_corrected_by_color,correction_reason,color_correction_score,review_candidate,review_reason,mask_density,mask_area,box_area,red_ratio,orange_ratio,warm_ratio,green_yellow_ratio,bbox_x,bbox_y,bbox_w,bbox_h,promoted_by_policy,promotion_reason,heuristic_type,anchor_detection_id,anchor_bunch_class,anchor_bunch_confidence,child_detection_ids,child_count,weak_child_count,strong_child_count,weighted_child_count,ripe_evidence_score,unripe_evidence_score,dominant_maturity,heuristic_score,bbox_source
session_20260630_103628,images_ok_raw/ok_20260630_103656_000014.jpg,images_ok_raw,14,2,model,2,unripe,0.850964,weak,color_corrected,weak/noise bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.975309,False,,0.638462,5312.0,6310.234375,0.641975,0.333333,0.975309,0.0,43.5625,166.40625,92.5,68.21875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103656_000014.jpg,images_ok_raw,14,5,model,2,unripe,0.791821,weak,color_corrected,weak/noise conf 0.79<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.981818,False,,0.6875,3520.0,3592.597656,0.963636,0.018182,0.981818,0.0,685.65625,476.25,68.59375,52.375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103656_000014.jpg,images_ok_raw,14,12,model,2,unripe,0.564099,weak,color_corrected,weak/noise conf 0.56<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.633333,3648.0,4627.365234,0.964912,0.035088,1.0,0.0,49.15625,101.921875,63.375,73.015625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103657_000015.jpg,images_ok_raw,15,9,model,2,unripe,0.760648,weak,color_corrected,weak/noise conf 0.76<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.962963,False,,0.7,3584.0,3646.227051,0.87037,0.092593,0.962963,0.0,694.28125,463.0625,70.671875,51.59375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103657_000015.jpg,images_ok_raw,15,11,model,2,unripe,0.720171,weak,color_corrected,weak/noise conf 0.72<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.987805,False,,0.759259,5248.0,6411.738281,0.743902,0.243902,0.987805,0.0,56.96875,146.90625,93.6875,68.4375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103658_000016.jpg,images_ok_raw,16,8,model,2,unripe,0.690977,weak,color_corrected,weak/noise conf 0.69<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.980392,False,,0.675,3456.0,3934.40625,0.980392,0.0,0.980392,0.0,698.328125,247.546875,72.859375,54.0,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103658_000016.jpg,images_ok_raw,16,11,model,2,unripe,0.566978,weak,color_corrected,weak/noise conf 0.57<0.85 bad_color gy=0.07,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.85,False,,0.697917,4288.0,4972.869141,0.266667,0.65,0.916667,0.066667,27.53125,161.15625,56.8125,87.53125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103700_000017.jpg,images_ok_raw,17,8,model,2,unripe,0.67405,weak,color_corrected,weak/noise conf 0.67<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.980392,False,,0.6625,3392.0,3738.639648,0.960784,0.019608,0.980392,0.0,447.96875,278.328125,71.789062,52.078125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103701_000018.jpg,images_ok_raw,18,2,model,2,unripe,0.817577,weak,color_corrected,weak/noise conf 0.82<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.6125,3136.0,3673.942383,1.0,0.0,1.0,0.0,473.625,479.921875,71.1875,51.609375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103751_000041.jpg,images_ok_raw,41,1,model,2,unripe,0.837621,weak,color_corrected,weak/noise conf 0.84<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.678322,6208.0,7692.254883,0.85567,0.14433,1.0,0.0,541.34375,582.03125,93.84375,81.96875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103751_000041.jpg,images_ok_raw,41,4,model,2,unripe,0.732591,weak,color_corrected,weak/noise conf 0.73<0.85 bad_color gy=0.07,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.8909090000000001,False,,0.611111,3520.0,4419.740234,0.036364,0.927273,0.963636,0.072727,559.34375,512.671875,61.265625,72.140625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103753_000043.jpg,images_ok_raw,43,2,model,2,unripe,0.861536,weak,color_corrected,weak/noise bad_color gy=0.08,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.90909,False,,0.59375,8512.0,11706.21582,0.492424,0.492424,0.984848,0.075758,503.453125,473.25,113.171875,103.4375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103753_000043.jpg,images_ok_raw,43,4,model,2,unripe,0.771842,weak,color_corrected,weak/noise conf 0.77<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.645833,5952.0,8482.630859,0.817204,0.182796,1.0,0.0,432.46875,529.3125,92.359375,91.84375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103757_000047.jpg,images_ok_raw,47,4,model,2,unripe,0.866132,weak,color_corrected,weak/noise bad_color gy=0.07,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.929577,False,,0.645455,4544.0,5474.60498,0.056338,0.943662,1.0,0.070423,710.25,538.59375,70.328125,77.84375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103757_000047.jpg,images_ok_raw,47,5,model,2,unripe,0.804406,weak,color_corrected,weak/noise conf 0.80<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.68718,8576.0,10718.707031,0.947761,0.052239,1.0,0.0,687.28125,620.15625,111.21875,96.375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103758_000048.jpg,images_ok_raw,48,0,model,2,unripe,0.85585,weak,color_corrected,weak/noise bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.704545,7936.0,9859.944336,0.927419,0.072581,1.0,0.0,317.765625,634.625,116.234375,84.828125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103758_000048.jpg,images_ok_raw,48,2,model,2,unripe,0.795658,weak,color_corrected,weak/noise conf 0.80<0.85 bad_color gy=0.07,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.9166669999999999,False,,0.654545,4608.0,5584.508301,0.055556,0.930556,0.986111,0.069444,341.96875,555.09375,71.453125,78.15625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103758_000048.jpg,images_ok_raw,48,8,model,2,unripe,0.672331,weak,color_corrected,weak/noise conf 0.67<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.685185,4736.0,5679.741211,0.445946,0.554054,1.0,0.0,1171.46875,109.4375,89.6875,63.328125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103758_000048.jpg,images_ok_raw,48,10,model,2,unripe,0.569853,weak,color_corrected,weak/noise conf 0.57<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.970588,False,,0.561983,4352.0,6154.05957,0.955882,0.014706,0.970588,0.0,1116.3125,53.59375,80.28125,76.65625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103759_000049.jpg,images_ok_raw,49,2,model,2,unripe,0.87235,weak,color_corrected,weak/noise bad_color gy=0.04,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.9459449999999999,False,,0.685185,4736.0,5805.818359,0.391892,0.594595,0.986486,0.040541,918.5,113.90625,89.40625,64.9375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103759_000049.jpg,images_ok_raw,49,7,model,2,unripe,0.767687,weak,color_corrected,weak/noise conf 0.77<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.725,7424.0,8518.168945,0.887931,0.112069,1.0,0.0,69.25,645.890625,116.5625,73.078125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103759_000049.jpg,images_ok_raw,49,10,model,2,unripe,0.653127,weak,color_corrected,weak/noise conf 0.65<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.636364,4480.0,6011.588867,0.942029,0.057971,1.0,0.0,860.40625,61.25,83.421875,72.0625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103802_000050.jpg,images_ok_raw,50,0,model,2,unripe,0.867934,weak,color_corrected,weak/noise bad_color gy=0.02,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.984925,False,,0.740741,12800.0,16023.164062,0.482412,0.517588,1.0,0.015075,808.0625,121.96875,143.625,111.5625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103803_000051.jpg,images_ok_raw,51,1,model,2,unripe,0.87579,weak,color_corrected,weak/noise bad_color gy=0.03,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.972477,False,,0.605556,6976.0,8614.204102,0.495413,0.504587,1.0,0.027523,757.90625,287.4375,106.71875,80.71875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103805_000052.jpg,images_ok_raw,52,1,model,2,unripe,0.868828,weak,color_corrected,weak/noise bad_color gy=0.01,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.985915,False,,0.717172,4544.0,5385.904297,0.408451,0.591549,1.0,0.014085,976.484375,299.703125,84.921875,63.421875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103805_000052.jpg,images_ok_raw,52,3,model,2,unripe,0.825588,weak,color_corrected,weak/noise conf 0.83<0.85 bad_color gy=0.01,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.970588,False,,0.583333,4480.0,5931.536133,0.941176,0.044118,0.985294,0.014706,917.8125,245.46875,82.6875,71.734375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103813_000056.jpg,images_ok_raw,56,1,model,2,unripe,0.774583,weak,color_corrected,weak/noise conf 0.77<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.644444,3712.0,4665.150391,0.157895,0.842105,1.0,0.0,619.203125,418.59375,69.515625,67.109375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103814_000057.jpg,images_ok_raw,57,1,model,2,unripe,0.757793,weak,color_corrected,weak/noise conf 0.76<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.982759,False,,0.58,3712.0,4679.560547,0.103448,0.87931,0.982759,0.0,836.46875,414.5625,69.375,67.453125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103814_000057.jpg,images_ok_raw,57,4,model,2,unripe,0.677474,weak,color_corrected,weak/noise conf 0.68<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.63,4032.0,5201.542969,0.968254,0.031746,1.0,0.0,775.5625,382.125,71.4375,72.8125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103814_000057.jpg,images_ok_raw,57,6,model,2,unripe,0.588889,weak,color_corrected,weak/noise conf 0.59<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.969231,False,,0.65,4160.0,4953.718262,0.892308,0.076923,0.969231,0.0,764.296875,539.84375,70.234375,70.53125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103836_000059.jpg,images_ok_raw,59,2,model,2,unripe,0.665411,weak,color_corrected,weak/noise conf 0.67<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.818182,False,,0.643939,5440.0,6583.725586,0.792208,0.116883,0.909091,0.090909,567.625,550.25,77.171875,85.3125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103837_000060.jpg,images_ok_raw,60,1,model,2,unripe,0.886417,strong,color_corrected,,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.7881360000000001,False,,0.672222,7744.0,10152.091797,0.711864,0.186441,0.898305,0.110169,560.6875,446.3125,113.3125,89.59375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103837_000060.jpg,images_ok_raw,60,3,model,2,unripe,0.854884,strong,color_corrected,,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.7023809999999999,False,,0.725,5568.0,6649.513184,0.690476,0.166667,0.857143,0.154762,832.015625,347.40625,76.734375,86.65625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103838_000061.jpg,images_ok_raw,61,2,model,2,unripe,0.901923,strong,color_corrected,,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.748634,False,,0.685185,11840.0,14915.3125,0.601093,0.273224,0.874317,0.125683,546.1875,462.1875,135.59375,110.0,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103838_000061.jpg,images_ok_raw,61,3,model,2,unripe,0.887981,strong,color_corrected,,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.784483,False,,0.681319,7936.0,9660.46875,0.603448,0.284483,0.887931,0.103448,871.625,344.96875,92.5,104.4375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103839_000062.jpg,images_ok_raw,62,1,model,2,unripe,0.917305,strong,color_corrected,,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.792332,False,,0.729545,20544.0,25395.035156,0.648562,0.252396,0.900958,0.108626,509.6875,503.4375,169.9375,149.4375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103839_000062.jpg,images_ok_raw,62,3,model,2,unripe,0.743169,weak,color_corrected,weak/noise conf 0.74<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.48000000000000004,False,,0.683007,53504.0,72351.867188,0.2275,0.5625,0.79,0.31,518.75,201.0,274.125,263.9375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103839_000062.jpg,images_ok_raw,62,7,model,2,unripe,0.566978,weak,color_corrected,weak/noise conf 0.57<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.681416,False,,0.733746,15168.0,18701.453125,0.575221,0.261062,0.836283,0.154867,955.90625,339.75,128.78125,145.21875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103840_000063.jpg,images_ok_raw,63,2,model,2,unripe,0.769078,weak,color_corrected,weak/noise conf 0.77<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.756923,False,,0.740909,20864.0,25842.320312,0.633846,0.252308,0.886154,0.129231,217.46875,531.96875,172.03125,150.21875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103840_000063.jpg,images_ok_raw,63,5,model,2,unripe,0.68342,weak,color_corrected,weak/noise conf 0.68<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.528895,False,,0.685714,52224.0,73006.992188,0.231156,0.580402,0.811558,0.282663,212.875,226.5,273.5625,266.875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103841_000064.jpg,images_ok_raw,64,4,model,2,unripe,0.655778,weak,color_corrected,weak/noise conf 0.66<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.633334,False,,0.754121,35136.0,42862.734375,0.387037,0.453704,0.840741,0.207407,205.5,519.4375,215.59375,198.8125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103841_000064.jpg,images_ok_raw,64,8,model,2,unripe,0.532182,weak,color_corrected,weak/noise conf 0.53<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.38582600000000006,False,,0.748663,8960.0,10654.176758,0.393701,0.307087,0.700787,0.314961,650.71875,636.46875,128.21875,83.09375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103843_000066.jpg,images_ok_raw,66,3,model,2,unripe,0.894791,weak,color_corrected,weak/noise bad_color gy=0.04,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.95858,False,,0.722222,10816.0,13973.894531,0.39645,0.60355,1.0,0.04142,891.8125,32.03125,135.875,102.84375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103844_000067.jpg,images_ok_raw,67,1,model,2,unripe,0.896254,weak,color_corrected,weak/noise bad_color gy=0.05,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.9411769999999999,False,,0.726496,10880.0,13741.523438,0.258824,0.735294,0.994118,0.052941,799.875,33.125,135.71875,101.25,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103845_000068.jpg,images_ok_raw,68,1,model,2,unripe,0.90123,weak,color_corrected,weak/noise bad_color gy=0.02,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.9684219999999999,False,,0.719697,12160.0,14670.583984,0.284211,0.7,0.984211,0.015789,533.6875,1.8125,166.0625,88.34375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103846_000069.jpg,images_ok_raw,69,4,model,2,unripe,0.912434,weak,color_corrected,weak/noise bad_color gy=0.04,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.955285,False,,0.691877,15808.0,20422.021484,0.300813,0.699187,1.0,0.044715,530.8125,143.6875,162.96875,125.3125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103847_000070.jpg,images_ok_raw,70,4,model,2,unripe,0.920793,weak,color_corrected,weak/noise bad_color gy=0.04,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.958159,False,,0.746875,15296.0,19030.375,0.297071,0.698745,0.995816,0.037657,528.0625,335.007812,159.34375,119.429688,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103848_000071.jpg,images_ok_raw,71,4,model,2,unripe,0.929948,weak,color_corrected,weak/noise bad_color gy=0.06,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.9297529999999999,False,,0.72619,15616.0,19354.058594,0.330579,0.661157,0.991736,0.061983,527.375,334.882812,160.625,120.492188,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103849_000072.jpg,images_ok_raw,72,1,model,2,unripe,0.871477,strong,color_corrected,,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.8851680000000001,False,,0.83004,13440.0,15284.077148,0.4689,0.516746,0.985646,0.100478,386.0625,634.671875,181.3125,84.296875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103849_000072.jpg,images_ok_raw,72,3,model,2,unripe,0.879973,weak,color_corrected,weak/noise bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.992337,False,,0.654135,16704.0,23175.171875,0.900383,0.091954,0.992337,0.0,297.125,518.34375,165.5,140.03125,False,,,,,,,,,,,,,,,
