session_id,image_path,image_group,frame_id,detection_id,source_type,class_id,class_name,confidence,old_status,new_status,old_reject_reason,new_reject_reason,original_class_id,original_class_name,new_class_id,new_class_name,corrected_class_id,corrected_class_name,class_corrected_by_color,correction_reason,color_correction_score,review_candidate,review_reason,mask_density,mask_area,box_area,red_ratio,orange_ratio,warm_ratio,green_yellow_ratio,bbox_x,bbox_y,bbox_w,bbox_h,promoted_by_policy,promotion_reason,heuristic_type,anchor_detection_id,anchor_bunch_class,anchor_bunch_confidence,child_detection_ids,child_count,weak_child_count,strong_child_count,weighted_child_count,ripe_evidence_score,unripe_evidence_score,dominant_maturity,heuristic_score,bbox_source
session_20260630_103628,images_ok_raw/ok_20260630_103647_000006.jpg,images_ok_raw,6,8,model,2,unripe,0.723309,weak,weak,weak/noise conf 0.72<0.85,,2,unripe,2,unripe,,,False,,,False,,0.65614,11968.0,15148.543945,0.0,0.0,0.0,1.0,926.828125,551.125,138.421875,109.4375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103647_000006.jpg,images_ok_raw,6,9,model,3,unripe bunch,0.413951,weak,weak,weak/noise conf 0.41<0.70,,3,unripe bunch,3,unripe bunch,,,False,,,False,,0.133929,43200.0,309010.40625,0.079602,0.149254,0.228856,0.766169,341.75,247.5,659.75,468.375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103648_000007.jpg,images_ok_raw,7,0,model,1,ripe,0.928923,strong,strong,,,1,ripe,1,ripe,,,False,,,False,,0.762019,20288.0,25486.660156,0.64127,0.352381,0.993651,0.0,699.4375,592.96875,201.625,126.40625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103648_000007.jpg,images_ok_raw,7,1,model,1,ripe,0.909261,strong,strong,,,1,ripe,1,ripe,,,False,,,False,,0.657692,21888.0,30960.248047,0.967647,0.017647,0.985294,0.0,353.0625,517.125,154.65625,200.1875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103648_000007.jpg,images_ok_raw,7,2,model,1,ripe,0.896978,strong,strong,,,1,ripe,1,ripe,,,False,,,False,,0.65,14144.0,18255.917969,0.97235,0.004608,0.976959,0.0,598.875,494.5,124.375,146.78125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103648_000007.jpg,images_ok_raw,7,3,model,1,ripe,0.894052,strong,strong,,,1,ripe,1,ripe,,,False,,,False,,0.6917,11200.0,14089.339844,0.982456,0.005848,0.988304,0.0,469.8125,637.21875,171.625,82.09375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103648_000007.jpg,images_ok_raw,7,4,model,1,ripe,0.881617,strong,strong,,,1,ripe,1,ripe,,,False,,,False,,0.722222,15808.0,19741.535156,0.947154,0.04065,0.987805,0.0,702.90625,462.875,136.03125,145.125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103648_000007.jpg,images_ok_raw,7,5,model,2,unripe,0.752012,weak,weak,weak/noise conf 0.75<0.85,,2,unripe,2,unripe,,,False,,,False,,0.715311,19136.0,25253.042969,0.0,0.200692,0.200692,0.951557,856.15625,536.875,144.40625,174.875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103648_000007.jpg,images_ok_raw,7,6,model,0,eripe bunch,0.184767,noise,noise,weak/noise conf 0.18<0.70 bad_color red=0.05 warm=0.41,,0,eripe bunch,0,eripe bunch,,,False,,,False,,0.130643,24448.0,180156.640625,0.048611,0.361111,0.409722,0.75,349.25,453.5,682.25,264.0625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_103649_000008.jpg,images_ok_raw,8,0,model,1,ripe,0.93096,strong,strong,,,1,ripe,1,ripe,,,False,,,False,,0.696296,24064.0,30761.6875,0.658667,0.325333,0.984,0.0,742.375,39.25,202.125,152.191406,False,,,,,,,,,,,,,,,
